ISO,Year,Value,Description,Country,Source,URL,DownloadDate,Variable,From
MNA,2017,52.2929534912109,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Middle East & North Africa (excluding high income),"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
MNA,2011,40.1223831176758,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Middle East & North Africa (excluding high income),"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
MIC,2017,69.6751556396484,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Middle income,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
MIC,2014,61.9182167053223,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Middle income,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
MIC,2011,48.3939666748047,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Middle income,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
NAC,2017,94.1877746582031,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",North America,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
NAC,2014,93.0309753417969,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",North America,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
NAC,2011,92.2150650024414,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",North America,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
OED,2017,95.3047103881836,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",OECD members,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
OED,2014,94.2708358764648,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",OECD members,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
OED,2011,91.7666625976563,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",OECD members,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SAS,2017,74.8392562866211,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",South Asia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SAS,2014,55.2256507873535,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",South Asia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SAS,2011,40.2240257263184,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",South Asia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SSF,2017,48.439022064209,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Sub-Saharan Africa,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SSF,2014,38.5582046508789,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Sub-Saharan Africa,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SSF,2011,25.7544193267822,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Sub-Saharan Africa,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SSA,2017,48.439022064209,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Sub-Saharan Africa (excluding high income),"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SSA,2014,38.5582046508789,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Sub-Saharan Africa (excluding high income),"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
SSA,2011,25.7544193267822,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Sub-Saharan Africa (excluding high income),"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
WLD,2017,72.2668609619141,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",World,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
WLD,2014,65.5758056640625,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",World,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
WLD,2011,54.7482604980469,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",World,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AFG,2017,22.5364952087402,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Afghanistan,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AFG,2014,15.7846670150757,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Afghanistan,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AFG,2011,15.4154567718506,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Afghanistan,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ALB,2017,42.0435028076172,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Albania,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ALB,2014,42.5196914672852,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Albania,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ALB,2011,33.6646766662598,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Albania,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
DZA,2017,56.2549362182617,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Algeria,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
DZA,2014,60.9090805053711,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Algeria,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
DZA,2011,46.1278228759766,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Algeria,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AGO,2014,36.1321296691895,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Angola,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AGO,2011,39.4809684753418,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Angola,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ARG,2017,46.4663772583008,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Argentina,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ARG,2014,49.4589614868164,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Argentina,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ARG,2011,34.6139717102051,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Argentina,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ARM,2017,55.7514190673828,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Armenia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ARM,2014,21.1198234558105,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Armenia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
ARM,2011,16.7159957885742,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Armenia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AUS,2017,99.8545379638672,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Australia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AUS,2014,98.6705780029297,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Australia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AUS,2011,99.5946960449219,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Australia,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AUT,2017,97.9349670410156,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Austria,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AUT,2014,96.056396484375,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Austria,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AUT,2011,97.7366561889648,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Austria,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AZE,2017,29.4360942840576,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Azerbaijan,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AZE,2014,32.6135559082031,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Azerbaijan,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
AZE,2011,15.6162586212158,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Azerbaijan,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BHR,2017,86.3137054443359,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Bahrain,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BHR,2014,90.2455444335938,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Bahrain,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BHR,2011,78.9754486083984,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Bahrain,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BGD,2017,64.5861587524414,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Bangladesh,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BGD,2014,35.369255065918,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Bangladesh,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BGD,2011,37.2916450500488,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Bangladesh,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BLR,2017,80.9341735839844,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Belarus,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BLR,2014,72.0152740478516,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Belarus,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
BLR,2011,59.2435188293457,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Belarus,"Demirguc-Kunt et al., 2018, Global Financial Inclusion Database, World Bank.",https://api.worldbank.org/v2/country/all/indicator/?indicator=FX.OWN.TOTL.MA.ZS,2020-11-23,GB2.1,WB API
