ISO,Year,Description,Indicator,From,Source,URL,Imputed,Value,Corrected,Country
ABW,2010,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,74.26895120500001,False,Aruba
ABW,2011,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,74.71917726666666,False,Aruba
ABW,2012,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,75.16940332833333,False,Aruba
ABW,2013,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.58081214,False,Aruba
ABW,2014,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.560602835,False,Aruba
ABW,2015,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.67168226999999,False,Aruba
ABW,2016,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.67168226999999,False,Aruba
ABW,2017,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.67168226999999,False,Aruba
ABW,2018,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.67168226999999,False,Aruba
ABW,2019,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.67168226999999,False,Aruba
ABW,2020,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,76.67168226999999,False,Aruba
AFG,1998,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,True,0.00040442150000000003,False,Afghanistan
AFG,1999,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.00040442150000000003,False,Afghanistan
AFG,2000,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.00040442150000000003,False,Afghanistan
AFG,2001,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.00040442150000000003,False,Afghanistan
AFG,2002,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.0557122715,False,Afghanistan
AFG,2003,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.42268618649999995,False,Afghanistan
AFG,2004,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,1.213668602,False,Afghanistan
AFG,2005,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,2.339220084,False,Afghanistan
AFG,2006,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,4.768398076,False,Afghanistan
AFG,2007,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,8.613475396,False,Afghanistan
AFG,2008,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,14.247403422,False,Afghanistan
AFG,2009,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,18.49105328,False,Afghanistan
AFG,2010,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,17.504133128499998,False,Afghanistan
AFG,2011,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,22.909301377,False,Afghanistan
AFG,2012,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,24.6163953105,False,Afghanistan
AFG,2013,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,26.0441123045,False,Afghanistan
AFG,2014,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,27.582004789,False,Afghanistan
AFG,2015,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,28.645801777,False,Afghanistan
AFG,2016,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,30.539755607,False,Afghanistan
AFG,2017,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,29.63186572,False,Afghanistan
AFG,2018,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,29.581944391,False,Afghanistan
AFG,2019,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,29.69509435675,False,Afghanistan
AFG,2020,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,29.69509435675,False,Afghanistan
AGO,1998,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,True,0.23980068,False,Angola
AGO,1999,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,True,0.23980068,False,Angola
AGO,2000,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,True,0.23980068,False,Angola
AGO,2001,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.23980068,False,Angola
AGO,2002,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.41806296900000006,False,Angola
AGO,2003,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,0.9842111355,False,Angola
AGO,2004,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,1.990982784,False,Angola
AGO,2005,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,4.163692555,False,Angola
AGO,2006,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,7.5982457695,False,Angola
AGO,2007,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,11.89464158,False,Angola
AGO,2008,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,15.646691866000001,False,Angola
AGO,2009,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,18.042816914499998,False,Angola
AGO,2010,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,20.1624117995,False,Angola
AGO,2011,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,24.956038565,False,Angola
AGO,2012,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,25.501147426,False,Angola
AGO,2013,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,25.575784177499997,False,Angola
AGO,2014,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,25.354694394,False,Angola
AGO,2015,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,25.05131043825,False,Angola
AGO,2016,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,22.6850186185,False,Angola
AGO,2017,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,22.505577903,False,Angola
AGO,2018,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,23.096534273,False,Angola
AGO,2019,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,23.486351029999998,False,Angola
AGO,2020,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,False,23.486351029999998,False,Angola
ALB,1998,[(Fixed broadband subscriptions (per 100 people)) + (Mobile cellular subscriptions (per 100 people))] / 2,AB3,WB API,International Telecommunication Union (ITU) World Telecommunication/ICT Indicators Database,https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.NET.BBND.P2 _AND_ https://api.worldbank.org/v2/country/all/indicator/?indicator=IT.CEL.SETS.P2,True,0.480415536,False,Albania
